	T1	T2	T3	T4	T5
cytokine_46	0.0585581532562349	-0.0759386290520154	-0.145614213345998	0.0532953129288905	-0.172750455150798
cytokine_47	-0.269718858497229	-0.142813554931056	-0.185386606783944	0.580319075132103	0.0328227849647168
cytokine_48	0.00204717008138868	0.0209210385492923	0.0819654930077245	0.0284801585833142	-0.0319342326944786
cytokine_49	0.024392640746993	0.0908404256485243	0.137940763960071	0.197173113178817	0.0329443435077785
cytokine_50	-0.0836770123490741	-0.212393874485419	-0.176079058215378	-0.280392609250609	-0.217390995932748
cytokine_51	0.197313434614013	0.231041036869003	0.455927386028363	0.124277944840379	0.0905791172552615
cytokine_52	-0.1173309610862	0.082987453750255	0.00332848577486123	0.0572876169231573	-0.031992429912486
cytokine_53	-0.243778360688017	-0.0890991748011885	-0.0686677434236418	-0.237415056696514	-0.163617194732628
cytokine_54	-0.15770916603909	-0.186559150557415	-0.215580516065665	0.367863232963509	0.00609541615143562
cytokine_55	0.284630340267672	0.149406758561746	0.182840993987972	0.270850009527472	0.15472177323278
cytokine_56	-0.0362745924289163	-0.0358540758089891	0.0491622719613126	-0.0755968600910485	-0.178101898430798
cytokine_57	0.182388398870019	0.185923270251233	0.207957973223519	-0.137713556696316	-0.158587225046497
cytokine_58	0.176327972228419	0.309661357731317	0.29922553429105	0.300340941159714	0.170574496903355
cytokine_59	-0.128214857326952	-0.0712110162253791	-0.00857893241874359	-0.100615935108997	-0.0755492053641151
cytokine_60	-0.0944140372228813	0.0428803188184942	0.0522949555836593	-0.0756360451501777	-0.0558631463285111
cytokine_61	0.123169435533849	0.273748146568974	0.33127759408968	0.178076733899733	0.14617219176934
cytokine_62	-0.0320907098029297	0.115424664237035	0.0789739251921062	-0.132797920731495	-0.0948476872749851
cytokine_63	-0.111311435785396	0.093930209663501	0.315238944231941	0.213562227713899	-0.000413395012243387
cytokine_64	-0.143089115595661	0.115461791212338	0.194389148730631	-0.0708822797359452	-0.0665815498286807
cytokine_65	0.049844629130969	0.220006337927687	0.221382698420725	0.170011145201673	0.12423165772197
cytokine_66	0.600246608571155	0.449436743918467	0.29690200317643	0.236540572246487	0.218054548923562
cytokine_67	0.347393240346319	0.370423610105694	0.464447608771505	0.169070601813744	-0.0448118656196182
cytokine_68	0.0863341590550856	0.0121461012339053	0.0944872240210516	0.0368407000536318	-0.315075051251755
cytokine_69	0.258543246254754	-0.272275447526351	-0.290168594048586	0.215837395750277	0.0221493289190177
cytokine_70	0.103130699349711	0.311804983834611	0.187204265927099	-0.115860625479894	0.00673286045225592
cytokine_71	-0.218151959508376	-0.0567064318918024	-0.0546759649374991	-0.224049831579991	-0.137052843083028
cytokine_72	-0.0407515462813892	-0.0299375356505323	-0.00751825327058541	-0.156733962769795	0.0584949717076759
cytokine_73	-0.0882079213490863	-0.0508572503253363	-0.185916223023403	-0.0495698823243966	0.221628637916507
cytokine_74	-0.120416179831241	0.00335007886831645	0.0131643625958793	-0.196146394891016	-0.188487112379108
cytokine_75	0.406709550904198	0.211201986360136	-0.0892095707594432	0.223480651206362	0.377646334792404
cytokine_76	0.209340210420194	-0.0095685045732175	0.294405379991397	-0.270899144521468	0.0155234314891959
cytokine_77	0.0120061491831613	0.159340677310931	-0.328719305603242	0.678528679832866	0.431799108158549
cytokine_78	-0.0434784188247853	0.044403848638972	0.114067413451143	-0.123292749655756	0.0631087374676749
cytokine_79	0.140845393774048	0.346688589599211	0.124232093419826	0.135650004645321	0.219919465566192
cytokine_80	-0.0401931766505554	-0.0928346233428489	-0.0932215991247138	-0.239836463176956	-0.162055195516968
lipid_1	0.19895211583061	0.287585656276639	-0.287308434725546	-0.188743721675753	-0.219758283999983
lipid_2	0.485530818189945	-0.109006970977658	-0.402722955824139	-0.104137131180937	-0.0437398553641566
lipid_3	0.446977696775611	-0.354252656637755	-0.448569249637005	0.185268761135427	0.172924805721361
lipid_4	0.447604622121228	-0.0932046348513828	-0.105828863374787	-0.146303210329311	-0.0242284848726564
lipid_5	0.339292016958147	0.120423696356721	0.319095690620707	-0.187774928675238	0.134592276214776
lipid_6	0.335096564917102	-0.160950185865942	-0.136887351854318	0.229575613720179	0.394299778959753
lipid_7	0.331381228501213	-0.19877598756104	-0.0669339129187713	-0.206557775519441	0.0849517280088964
lipid_8	0.421163132467512	-9.24405636591012e-05	0.129284869874265	-0.131343165748625	0.284517589284241
lipid_9	0.475006201083094	0.205041676787235	0.190487488107496	-0.0645185648099202	0.277601734448783
lipid_10	0.516747600946091	0.254223823036268	0.180840579396109	-0.152792564553923	0.227747764077094
lipid_11	0.0989108520989642	-0.00615125553114529	-0.164417657732686	-0.0755474776285581	-0.0271791385678825
lipid_12	0.216123185241834	-0.0523614274367694	-0.35491500111476	0.445922978125195	0.192022499364343
lipid_13	0.64321084884651	0.558787098702452	-0.0594860409173031	-0.515885624187828	-0.211928410001244
lipid_14	0.310844019507455	0.501561423194997	0.289029111644533	-0.316887079630185	-0.2836437768533
lipid_15	0.425565334078628	0.166818224138101	0.144562683282073	-0.119337361229973	0.122780204361042
lipid_16	0.426921264620914	0.142835145489773	0.18171814727299	-0.0921478158072374	0.149523440479756
lipid_17	0.175350143746309	0.234502170626818	0.493212395916415	-0.199862386880554	0.0606579341184978
lipid_18	-0.0455507116257537	0.0685173414646657	-0.174406007333704	-0.269375189331973	-0.0563402450047458
lipid_19	0.448617017447087	0.0785549080017049	0.649229835475292	-0.0962026554842288	0.0497334430760045
lipid_20	0.35046750245665	0.366479211550923	0.115155917111349	0.0815948112315241	-0.153192842813149
lipid_21	0.271226215360435	0.126870013174007	0.371787173550078	-0.18236105921641	0.0438613292468659
lipid_22	0.322179320652855	0.157298467205799	0.34406035821939	-0.286232804501524	0.0694175471102665
lipid_23	0.219686434644334	0.3088482466018	0.364929243080192	-0.264384763868251	0.016735794633791
lipid_24	0.409484570714419	0.0399794716719941	0.262412140633978	-0.116620537032543	0.21133198841391
lipid_25	0.327287820347594	-0.153542216828658	0.0808775057276425	-0.095213482383391	0.444941686329012
lipid_26	0.545382906185774	-0.13740486624734	0.155495569502818	-0.0465644253940541	0.304276090470679
lipid_27	0.659753604301716	-0.316019618713322	-0.0808056407455717	0.120244373568185	0.52712754071748
lipid_28	0.35090735782671	-0.311792880380634	-0.0916772623679386	-0.15083485043454	0.430025923690439
lipid_29	0.768080322156642	-0.201970728239379	-0.151661490498901	0.0616496872523585	0.473851940682482
lipid_30	0.468607627754841	0.0799248263096898	0.0521355560742652	-0.104776755528538	0.276521491484265
lipid_31	0.329556410277647	-0.0697540822465994	-0.108741003185379	0.321344644780516	0.257319214397811
lipid_32	0.106406040494181	0.0714255683726759	0.00526353891773439	0.438207519737274	-0.0180422085522675
lipid_33	0.173056801602998	0.394225352472144	-0.157310426549997	-0.214068909208608	0.0132660041544208
lipid_34	0.564273431922956	-0.0697901533638057	-0.14814335342668	0.234152916291012	0.0206504561945098
lipid_35	0.417056036482815	0.0110643864441038	-0.467943351703329	0.341719822894625	0.24109973147035
lipid_36	0.560002480299417	-0.0207259344382831	-0.633438326718464	0.132931145581132	0.0921159849146349
lipid_37	0.317505156408922	0.0800323254563286	0.109607037800647	0.00795732142258894	0.103039741406283
lipid_38	0.444956680575246	-0.0976841551547897	-0.319740985054077	0.360715600368085	0.39322183984185
lipid_39	0.134349241103121	0.244274757380766	0.205214395923373	-0.151397497799087	0.0323753917642439
lipid_40	0.494219516032404	-0.0915822992674062	-0.0629432762473475	0.256347773696622	0.470750761691508
lipid_41	0.666483708792986	-0.156548674666106	-0.109268743602313	0.174057613050754	0.390279220748053
lipid_42	0.0128540053468009	0.36367991184901	0.025712873995757	-0.261917215297836	0.00905013105745863
lipid_43	0.131890902902904	-0.154811813704528	-0.082173285062402	0.222135280384558	0.369652185518687
lipid_44	0.0416414060648029	0.34166856943029	-0.0971244885583301	-0.0384217136025505	0.251518651613452
lipid_45	-0.0271049165958807	0.111350944008778	0.28349472486176	-0.23822114894519	0.00976742034713074
lipid_46	0.305270058953504	0.186557744091894	-0.025069619464948	-0.00622214933356071	-0.0291467575759739
lipid_47	0.369685851989819	-0.110269053589088	-0.271157331716993	0.359658478441577	0.534924147715589
lipid_48	0.503766772499123	-0.234528923602793	-0.305343849263802	0.193135800978891	0.449052732665456
lipid_49	0.314731371105383	-0.152835839634426	-0.094292139564913	0.314388832857714	0.648945789488085
lipid_50	0.490846447716222	-0.227335107447553	-0.188426945562117	0.194165959170958	0.741161187135864
lipid_51	0.302140440582707	0.0717714850185346	0.0399560606979041	0.190031494394438	0.657382755139317
lipid_52	0.527687053434221	-0.00739850324575476	0.0104206354624911	-0.0318585916763873	0.574210615718817
lipid_53	0.00998716659758709	-0.0957142970034409	-0.234538931404215	-0.0662251240295489	0.657516570322902
lipid_54	0.114935252709646	0.0944734009461077	0.0968963616105144	0.114751070098288	0.635716237379845
lipid_55	-0.129566353320689	0.0239504235644252	-0.100452483314989	-0.234688246039607	0.0282487440313814
lipid_56	0.169688636952553	0.0920241226085895	0.0700977579390369	-0.426675743842949	0.211548359818832
lipid_57	0.283069948786581	0.358425608035662	-0.0522562640189106	-0.241521634994144	0.0139453337254624
lipid_58	-0.0961913399734581	-0.0401351594849791	-0.144005650597196	-0.117139031133453	-0.00711166629591652
lipid_59	0.228237753063605	-0.0109236097168821	-0.0362356594804149	-0.0702278229847324	0.449098202060975
lipid_60	-0.0678797985980559	0.0598296086418	-0.189631004546421	-0.166543715589686	-0.0272506291918141
lipid_61	0.29032753307503	0.193710716750432	-0.151592533375723	-0.190574604085355	0.377680031282201
lipid_62	0.297579327783302	0.301864758900936	-0.0770919666090172	-0.242988463718848	-0.0398900136506758
lipid_63	0.48281039381117	0.800548432506202	-0.19406914196921	-0.328064434728822	-0.142257123352278
lipid_64	0.227251650636027	-0.306691885803315	0.340651459855355	0.236194474391791	0.45919600564802
lipid_65	0.672671062962432	-0.167484950860707	-0.0403410011436108	0.192304767453123	0.305040500483742
lipid_66	0.212343678184168	0.10458012236608	0.160449220761972	-0.100726607608396	0.52553984625702
lipid_67	0.32524994859162	0.167968264000008	0.346198789182945	-0.260137810052912	-0.0343478171590269
lipid_68	0.367412505245265	0.136234817838734	0.114832049169587	0.105604651703045	0.184519211923193
lipid_69	0.500316129279172	0.316571502862413	0.351090585397298	0.139663965955955	0.38517290859375
lipid_70	0.509791670028129	0.205750401839805	0.29128715515676	-0.0907484155959844	0.167575225659291
lipid_71	0.161795105826606	0.0864607469166537	-0.0900278434322155	0.355699053112837	0.380804371981437
lipid_72	0.491740822739332	0.189558961183413	0.227204556243206	-0.129678369517647	0.0825241249211373
lipid_73	0.171015132015554	0.285858163046436	0.443699787485534	-0.29607948114619	-0.00965189600158885
lipid_74	0.172090642958454	0.0393621986504264	-0.00991773241568615	-0.216818748290555	-0.256219827845909
lipid_75	0.0877249228855187	0.122514931299056	0.455359379117458	-0.334522149283692	-0.273746127629609
lipid_76	0.0936213597569819	-0.000770746173422506	-0.0649796358420905	0.0949525251815714	0.489323009383004
lipid_77	0.328480045109403	0.31243784745279	0.302976065312721	-0.0606191651849237	0.0415805682911608
lipid_78	0.146672134716045	0.220460380249513	0.516772003278287	-0.325761806807852	-0.222598218000222
lipid_79	0.316099840968818	0.281367481059132	-0.195051164741825	-0.426131492387337	-0.32408793065098
lipid_80	0.288978189077298	-0.00631058537872313	0.12100676367847	-0.581244486125227	-0.324252307777298
lipid_81	0.275845894657753	0.00874172406533307	0.365670986424452	-0.552870834990959	-0.421310610445953
lipid_82	0.27335985326938	0.0292516904480277	0.277672262144755	-0.545807746205389	-0.175028573372601
lipid_83	0.294206547733244	0.095129491507049	0.429730197470154	-0.532898720319172	-0.223381152628275
lipid_84	0.24871067817206	-0.206002839653982	0.255752277600563	-0.396998864974216	-0.269192110015759
lipid_85	0.253923264431067	0.118482708461686	0.420021434586571	-0.548946244661654	-0.2297545551022
lipid_86	0.16136724116728	0.231561508711218	0.444121662804181	-0.617989538636823	-0.149847980459375
lipid_87	0.316495051385517	-0.048086590736619	0.428029020414052	-0.526923084048588	-0.396099040033694
lipid_88	0.3771808078293	-0.100143386987458	0.251523888626274	-0.530856515492192	-0.383461968950332
lipid_89	0.301204996778626	0.0328453026442072	0.279074183450935	-0.56249603428229	-0.462678626261272
lipid_90	0.190084676505834	0.231062282035299	0.357270751417958	-0.456616437775573	-0.18894097895982
lipid_91	0.139877352320114	0.39546899977452	0.425974309249436	-0.426829466125829	-0.185303908041775
lipid_92	0.0973952860617623	0.0838708923241024	0.584056934497121	-0.566224843792704	-0.425680961818209
lipid_93	0.0492331813859792	0.00500159118295185	0.448812364312158	-0.593466609980493	-0.479016468226635
lipid_94	0.176213811056675	-0.0767810155723816	0.235053211773447	-0.30569682243236	-0.190241395497187
lipid_95	0.358868535195892	0.120395615022512	0.387219478575475	-0.678071213146783	-0.524766685135905
lipid_96	-0.00656717805047522	0.0327623653486565	0.188182343154043	-0.475921296476925	-0.337358890068356
lipid_97	0.164250297763301	0.332678875507447	0.403485867936215	-0.077018070665863	-0.0426925512134271
lipid_98	0.0850767979114319	0.00649442156072494	0.149885697812901	0.0989633081946397	0.0598691620780985
lipid_99	0.0818165779938502	-0.0809948796776955	0.286722992954402	-0.0789040180493826	-0.0266356802904277
lipid_100	0.27651888120001	0.0655401735490711	0.465249833272471	-0.580496565505669	-0.457923101835497
lipid_101	0.251123331478025	0.0534048431890804	0.368085117094259	-0.561130067305969	-0.40056088257043
lipid_102	0.391288475275364	0.268620075972932	0.263610496844058	-0.571385200307853	-0.500197248685286
lipid_103	0.110747558437448	0.0358059501623679	0.0791427686858117	0.210490348615422	0.281979069847916
lipid_104	0.10812260414763	0.0241698211893906	0.0433571623748335	0.26416078413699	0.30559673831146
lipid_105	0.0964703355488033	0.59058146716569	-0.465346172083924	-0.0682680954468575	-0.224867870482213
lipid_106	0.218865758878815	0.255574592891011	-0.0334266550119916	-0.225654265093462	-0.0702220905265694
lipid_107	0.339638455273136	0.329470746192967	0.297282271174868	-0.363826462495663	0.00499973574399426
lipid_108	0.15779941363855	0.255712383037661	-0.0917315861452856	-0.128052998105133	0.127527318728735
lipid_109	0.266156872663024	0.20802504882625	0.126089116205312	-0.404700070525364	-0.0618161607341106
lipid_110	0.421853093178487	0.166393021878977	0.0868450053138615	-0.287997075595971	0.164078992096877
lipid_111	0.212877076937084	0.386308994275185	0.298646052498858	-0.28171988164803	0.0609027896372918
lipid_112	0.170687439378559	0.234054047070299	0.46351412150246	-0.244305778070918	0.0393837169723418
lipid_113	-0.0232071319943282	0.413221647277821	0.246941931956568	-0.260102581168063	-0.203191767882009
lipid_114	0.0649899739534883	0.417377212748626	-0.110334492496547	-0.386382778735605	0.32634263763098
lipid_115	0.460326313916291	-0.0146091568394312	-0.138738207441084	-0.0773293686770714	0.194693792795413
lipid_116	0.0931050318635277	0.3768575304374	0.517851604860325	-0.374713364943277	-0.113938732843479
lipid_117	-0.0539243153498693	0.175707275304577	-0.143641967076997	-0.269379824845977	-0.147615001253085
lipid_118	0.344126198246637	0.192591392218651	-0.0572175209440697	-0.395581341294272	0.00689199856730497
lipid_119	0.29971984245735	-0.110219188554964	0.172842075284484	-0.138722841301918	0.118446544902611
lipid_120	0.350274223559788	-0.12174982623805	0.0956147339642433	-0.197888731517792	0.161363612432076
lipid_121	-0.0318200793193181	0.0359641124773436	0.427533977651631	-0.0880207398496618	0.331678871291901
lipid_122	0.273872846887623	-0.174713978202882	0.0735504287440246	0.0367688372154185	0.168941170581231
lipid_123	0.0241612624821054	0.175298232154495	-0.0138441556478954	-0.153426004074771	0.19322998567868
lipid_124	0.168159904154038	0.201711114902376	0.210831057009694	-0.162227908174359	0.17015123977031
lipid_125	0.337711502193387	0.490868893204402	-0.624316681840023	0.124714965167164	-0.0690466593910019
lipid_126	0.363594464075179	0.48001551299339	-0.61074642866079	-0.0112232697267319	-0.0819375287445273
lipid_127	0.303671746665922	0.143180389388375	-0.590125387611084	-0.045389754796574	-0.0293717642487502
lipid_128	0.257178573847155	0.554157261282423	-0.460004852467372	-0.0565183279048172	-0.119382930658816
lipid_129	0.420041065737476	0.00738099547770668	-0.222898911597105	0.121394391559641	0.248061253380475
lipid_130	0.386052709544942	-0.0688428451057773	-0.164193856668863	0.0504789141359597	0.104060960056404
lipid_131	0.257348951803282	0.00906949000713195	0.221329985968663	0.103916949830602	-0.0573663777769579
lipid_132	0.239832509249054	0.12006503896502	-0.582809544321176	0.247812989300934	-0.0238890991276144
lipid_133	0.203055097668222	0.0933492487997213	-0.051224388172398	0.33251884624432	0.400671575871147
lipid_134	0.260269948211711	-0.290945714182615	-0.255116456048829	0.415074988616524	0.446577414513788
lipid_135	0.191992070567603	0.0107483207609457	-0.169961469494793	0.420499333279385	0.464899312647178
lipid_136	0.470134262761915	-0.00339817476103518	0.00396459839998921	0.184132191018238	0.507896437043154
lipid_137	0.475485456488831	0.0581087856958654	0.194649784660083	-0.0619237222169855	0.404226857910485
lipid_138	0.0678759119484619	0.124128799422925	-0.121844704600913	-0.0613162772533347	-0.0380471366268981
lipid_139	0.355305634702949	0.27741422062347	0.0708349839722255	-0.0149131384985967	0.294807570669652
lipid_140	0.541282036218389	-0.0638511433747847	-0.263902416621306	0.014175006956151	0.321535964496752
lipid_141	0.523806887822922	-0.122916336069037	-0.260459414320404	0.108292427912763	0.380719081356337
lipid_142	0.192240949537032	0.127254910743866	0.475550601772346	-0.151398077450383	0.126993338447654
lipid_143	-0.062902275170739	0.0967472162648351	-0.246094267363175	-0.209691511999988	-0.0477849322836113
lipid_144	0.366600357208314	-0.229111895839282	0.0621287708498632	-0.0978369603702745	0.122106973389885
lipid_145	0.306350949874341	-0.0250417515343861	0.164449346264517	-0.157313699347069	0.219642552953441
lipid_146	0.26644876191111	0.328785684380765	0.253141120249564	-0.227517127749594	-0.00885653287322272
lipid_147	0.361773389977832	-0.107521787136257	-0.0825071306580479	0.136141456938255	0.35314134060162
lipid_148	0.3908614970383	0.00262155752840166	0.0106903336752099	-0.106417719948765	0.191734809560384
lipid_149	0.56980468604354	-0.00496822523986921	-0.52129838287765	-0.183162492260835	-0.043987273336228
lipid_150	0.220789165499361	0.0798065131460653	0.265693577283547	-0.281431521532963	0.0044930270217657
lipid_151	0.235066252109072	-0.327874423552815	-0.289770390742656	0.558596286966652	0.439399736114553
lipid_152	0.440710037364244	-0.0523476423528104	-0.239234139637135	0.412252277898081	0.590227628823261
lipid_153	0.42647451845675	-0.134366053621206	-0.190167164469766	0.308481155646485	0.578664742472693
lipid_154	0.500511179190657	-0.046269290710797	-0.0960261614171333	0.020376721447087	0.497835853405452
lipid_155	0.0345859453602535	0.072409168618388	-0.195536666290902	0.0658907894345551	-0.0232769577605799
lipid_156	0.359853604540854	0.137074391095747	-0.0620795705090601	-0.308512861315111	-0.0156608584099927
lipid_157	0.505122133382193	-0.260625930561848	-0.428340969331229	0.141414974494378	0.46590940289069
lipid_158	0.527952967213199	-0.200005428370004	-0.344081265103025	0.168290227760844	0.501440478312592
lipid_159	0.310300292474967	0.0535955679950047	0.273639268738242	-0.12622876736702	0.201854901427689
lipid_160	-0.0123285819308159	0.0596060252895674	-0.292750641677763	-0.205039705586543	-0.0221160523648363
lipid_161	0.310669433564267	-0.199485721200382	0.0420030536467988	-0.0492829461755363	0.181131911296864
lipid_162	0.339400300605947	-0.147750473889059	0.034761916617377	-0.0801732299226096	0.378340686210338
lipid_163	0.338005101525023	0.142553123081561	0.0579546345819332	-0.176650241020414	0.102908013599503
lipid_164	0.276730308788639	0.173961002050444	-0.20866338882733	0.200562924561417	0.567646785928627
lipid_165	0.182912277904665	0.388938223278475	0.143417311359696	-0.0253506515832196	0.330672164227089
lipid_166	0.299549542356845	0.372982162353436	0.107767083740706	-0.117147492920574	0.317576888477869
lipid_167	-0.0590754720770486	0.442303239805308	0.125917240823371	-0.203341524062307	-0.111021235021798
lipid_168	0.452977798802567	0.142717966259661	-0.122508727316302	-0.0346346344675955	0.196685861449618
lipid_169	0.374926305483104	0.0676094098820766	-0.344561806637488	0.0935585351137862	0.440093531629138
lipid_170	0.212433635977623	0.29352288555183	0.154286326030237	-0.127242172122843	0.143235754809778
lipid_171	-0.0631298494905003	0.282057638216977	-0.313465527124247	-0.237492799180101	-0.0359487785674139
lipid_172	0.138502640287774	0.227721254175626	-0.0839765728213388	-0.269641969331496	0.152259028181884
lipid_173	0.283646302651356	0.573465328022346	0.0535828307217534	-0.16159857283175	0.10728329238741
lipid_174	0.342984256691155	0.0595866832060202	-0.281187563365973	-0.0153485220225792	0.469072792998303
lipid_175	0.33803724499557	-0.0689241544093707	0.104484663942558	0.173281917097386	0.76654791237298
lipid_176	0.0951368547865823	0.40684087239246	0.207171711231697	-0.231821455360488	0.0701869244803058
lipid_177	-0.0425807287826829	0.79063166603301	0.276257005333831	-0.283878412105538	-0.0555931417289698
lipid_178	0.0966515027504	0.196551676976998	-0.181783992379481	-0.10484069446026	0.247275565232247
lipid_179	0.435710638813157	-0.175450043507381	-0.322068318914951	0.288475598111084	0.678158574834479
lipid_180	0.305123753072367	0.0748288657827014	0.234799630999915	0.153390106274461	0.464185480953387
lipid_181	0.605212191899186	0.0397609480716562	0.265241841626274	-0.0767310368391688	0.13021525115159
lipid_182	0.338083117854413	0.259323104008088	0.221363475610758	-0.2207362859386	0.221173264047449
lipid_183	0.11883068744557	0.178364422189822	0.241682656913878	-0.275436158443016	0.0929715320993436
lipid_184	0.279526038644415	-0.148018003307776	-0.0210714576811721	0.37842355762137	0.643482924042658
lipid_185	0.511750429456449	-0.242898482179528	-0.042075447575349	0.3019976279419	0.633873595165382
