	T1	T2	T3	T4	T5
cytokine_16	0.0284304584937653	-0.104252855682422	0.145611815879096	-0.0709972901921824	0.014317213494788
cytokine_17	0.0255380960018119	0.00356490792146889	-0.0136327597711038	0.0111328311166335	-0.00378374402779911
cytokine_18	-0.0393572489633342	-0.0855700980871887	0.095355396760529	0.00214968092996251	0.0477253098848546
cytokine_19	-0.0315326799518522	-0.00862231570298433	-0.0687370167507764	0.0304253618267965	0.0845252452600371
cytokine_20	0.0980874706496775	-0.135517757812438	0.226066583962848	-0.119465213270979	-0.0816617732042044
cytokine_21	-0.0417326699958814	-0.0399330398615637	-0.047781517258847	0.178161662672183	-0.0497781978891332
cytokine_22	0.0332396416217634	0.00220569412834352	0.0810044090906316	-0.0852145079988117	-0.0375471664890778
cytokine_23	-0.0258919789807762	-0.0806651138409207	0.0179606871505802	0.0575619037898815	0.0682067528586132
cytokine_24	-0.046990266300812	-0.0455620500151352	-0.0594151954410328	0.16043646233231	0.0306156736021588
cytokine_25	-0.0447736575233926	-0.138716077063188	0.128111710639622	-0.00817637547556563	0.0790389484295917
cytokine_26	0.0127358249141608	-0.0346956597945631	0.0247706392241962	-0.0774486393233378	0.0886104650489767
cytokine_27	-0.0607378893675149	-0.0123775186075252	-0.0820522982489439	0.0506712719432952	0.125168564213156
cytokine_28	-0.0193304509272403	-0.252454631223418	-0.0530361393382049	0.248507624234063	0.124291149597213
cytokine_29	-0.0861649980041144	-0.0164078914620028	-0.133729534144693	0.124171918789564	0.160716292918491
cytokine_30	0.0213158845126622	-0.0149140409115859	0.144985867247858	-0.0866010102578847	-0.0582413084807803
cytokine_31	-0.00505174702586621	-0.0285259885551869	-0.161529509476311	0.0658618390004026	0.1747156106849
cytokine_32	0.001701778342624	-0.0891343009062932	0.0847947037060983	0.0853839931736952	-0.0698432543392781
cytokine_33	-0.00653285069707317	-0.00408395226866011	-0.107138199506016	0.0620378050153454	0.0928562588288431
cytokine_34	0.061651266854389	-0.00118551242405622	-0.0709785446394796	0.129169510920673	-0.104553207741711
cytokine_35	0.0279027589069264	0.073312529445737	0.0436179936413162	-0.0803821452093038	-0.06877419838069
cytokine_36	0.00824786823913753	-0.0329422246292805	0.0122035851819371	0.0453722777977023	-0.0136438702489951
cytokine_37	0.220865625893551	-0.0088134070953799	0.00789314517339349	-0.171480232317639	-0.0571581332147343
cytokine_38	0.0735550385664439	-0.10760902047406	0.0920624425698438	-0.0504779286365444	0.0019125347312928
cytokine_39	0.094232314129372	-0.183872358094639	0.00149814757836865	0.017000663212946	0.0956258597096454
cytokine_40	-0.169685005474134	-0.159323654249835	-0.267188317327124	0.490068620596254	0.163282306048802
cytokine_41	-0.208484701951686	-0.127998252136585	-0.168710645544203	0.395921872734215	0.164767420748996
cytokine_42	0.244188906006536	0.00975759316243513	-0.217086974458179	-0.0229319620335978	-0.0465924385524556
cytokine_43	-0.0551961471119991	-0.100340711804681	0.0883147134341334	0.0239098085970204	0.0598784857546166
cytokine_44	0.0385183108904502	-0.0655394301803995	0.0913348354506336	-0.0305836534693465	-0.0481252565125863
cytokine_45	-0.047403434418117	-0.068286125538327	0.0367553022368675	0.147013245510709	-0.0449305425681215
cytokine_46	-0.00299711891224059	-0.115543098316516	0.0908574661933316	0.0116174295036413	0.0321359431917781
cytokine_47	-0.259123173704128	-0.158664049798941	-0.170375860446362	0.583639054136062	0.0726189235693574
cytokine_48	-0.0771331864948971	0.0184838673142332	0.0506014989808166	0.0192005847682763	0.0150275183919614
cytokine_49	-0.145709360572813	-0.0404545810208045	0.0365655807328094	0.180562784931369	-0.0220305324282214
cytokine_50	0.0208751092990945	0.137670188050459	0.153332538483669	-0.177343417038383	-0.158301181901562
cytokine_51	0.0018787021501906	0.091220908759338	0.205046748160061	-0.266495547852425	-0.0729945572021734
cytokine_52	-0.0763897892008318	0.211554188498742	0.0995881478237684	-0.266189359663001	0.0127397383324633
cytokine_53	-0.0868949270115848	0.0898291047168335	0.113107854690512	-0.0860555463116438	-0.019448949569115
cytokine_54	-0.129682773047867	-0.226315910622357	-0.225306502522688	0.49998950480613	0.144655215300123
cytokine_55	0.0500787943524116	-0.00856667306816204	0.0239952891378443	-0.0710598920124107	0.0037061136054684
cytokine_56	0.0175569682541045	0.0240282454577229	0.1605815140085	-0.207696619119976	0.000927513005661474
cytokine_57	0.00797567057011558	0.0483054368653318	0.276473901015869	-0.264088331260584	-0.147827616447101
cytokine_58	-0.057378876053503	0.0788577824107599	0.0802433500904034	-0.107938053148326	-0.00993289454247723
cytokine_59	-0.00364883764218472	0.0593733987925073	0.0937153995378369	-0.216991404894072	0.0582590255963168
cytokine_60	-0.0397385448863164	0.0712931034014076	0.113185877347465	-0.16274851215913	0.0132752948232178
cytokine_61	-0.0444767101312098	0.0720428682311267	0.164227483786892	-0.184402770013841	-0.0455068786131574
cytokine_62	-0.017938033988639	0.0673051344369556	-0.0565286866811097	0.139098870361505	-0.14400961560965
cytokine_63	-0.115661540881821	0.06957385262923	0.18749360745542	-0.247575546517707	0.0926578326899393
cytokine_64	-0.0809168769263333	0.128546280543714	0.172682113224854	-0.270854659679565	0.0171457684001768
cytokine_65	-0.0480582047005288	0.0566804653124031	0.124009926671299	-0.13946167131091	-0.0105844982705497
cytokine_66	0.124567821196398	0.055959831808441	-0.0468964937761463	-0.0963906791737364	-0.0705293505214906
cytokine_67	0.107520057810152	0.159466693860571	0.143267267009287	-0.189585788087973	-0.327241948830298
cytokine_68	0.0854442303990332	-0.0175626414163742	0.107345594127497	-0.0365994798826476	-0.181714540167429
cytokine_69	0.101658087146507	-0.269931901872105	-0.297876743661982	0.439840217423172	0.082002168799073
cytokine_70	0.0486578678068285	0.214203506835424	0.092514749876677	-0.271625717917588	-0.105317349927162
cytokine_71	-0.0718546860195739	0.105560199841952	0.091842366826873	-0.0962772184284132	-0.0199598728359973
cytokine_72	-0.0788320134114566	0.0138029203454882	0.0309831327245744	-0.0344626363590898	0.0848917981668575
cytokine_73	-0.0881071607066021	-0.0344184836164123	-0.123042711929725	0.0701567365184303	0.181999681065582
cytokine_74	-0.105388211367854	0.0400482659479655	0.134456957848723	0.0889524931536475	-0.171676731478587
cytokine_75	0.114793945796297	-0.0349219376171318	-0.181657197642716	0.0596329827952839	0.0526295657162731
cytokine_76	0.108730650767511	0.0204185700114668	0.291185025706164	-0.263360699816709	-0.197104920348484
cytokine_77	-0.102534042202001	0.0447917201392084	-0.370927632992943	0.256745275205008	0.178457850257382
cytokine_78	-0.0997441148750095	-0.0169993067464442	0.0482155975308359	-0.0422409797859808	0.110194079645972
cytokine_79	-0.0442483956072418	0.143168211396124	-0.0889838755129566	-0.0115399672121035	-0.0244676809419544
cytokine_80	0.081630329158866	0.139636016106722	-0.0303614397521804	-0.100620617641634	-0.0839712419837801
lipid_1	0.236718691980445	0.348610228122482	-0.311423694848811	-0.150228921793748	-0.128944159382743
lipid_2	0.299826052870143	0.00333462449965463	-0.458966797513041	-0.0735884478546808	0.0578231629470872
lipid_3	0.188628522748083	-0.309577095910388	-0.464446183091639	0.124257124330618	0.190313745405486
lipid_4	0.184186265461921	-0.0719399721606599	-0.20289766819671	-0.0861106824097208	0.075115336744205
lipid_5	0.0806212892895165	0.159353810226333	0.0643164246976771	-0.229169386970426	-0.000914336299129837
lipid_6	0.0729960602651122	-0.114179537818149	-0.268661640786331	-0.00295876972246895	0.18437860267054
lipid_7	0.107037571545693	-0.155856829129514	-0.209005098557799	-0.0479884153863129	0.181851808694831
lipid_8	0.0910445234921639	0.0650318362415538	-0.0981751278208908	-0.172573210885731	0.10370484289003
lipid_9	0.108431797746611	0.20576526578388	-0.0485649604587446	-0.217955408581568	0.00202297103819832
lipid_10	0.129781001617799	0.231516866903839	-0.0973703624875824	-0.212684973078165	-0.0113476910432533
lipid_11	0.212231606959651	0.00302626305730916	-0.217284128744993	-0.0420782809883086	-0.0436813617077169
lipid_12	0.0500036647450055	0.083504836451496	-0.446361937042402	0.150182846961568	0.034916232042384
lipid_13	0.277483694388671	0.471944900013656	-0.0896366051496885	-0.339118325378306	-0.211305205675134
lipid_14	0.136490781377604	0.533283296551061	0.12694002456901	-0.303156939032769	-0.283477410675538
lipid_15	0.0920266777044265	0.194720602123428	-0.0600099714208829	-0.166725354965693	-0.0183837542953783
lipid_16	0.0860174576007317	0.172160314432423	0.000373821809800315	-0.170005506147944	-0.034168434621336
lipid_17	-0.0411106376068233	0.281805335133939	0.268415229424699	-0.240865686122879	-0.0774858014242862
lipid_18	0.0596075006715409	0.239473144412034	-0.189433507131762	-0.110631805642455	0.0163349112685897
lipid_19	0.168977144098632	0.174305930070714	0.156779586163394	-0.27777070704293	-0.120906189276635
lipid_20	0.143268399624488	0.333575763946197	0.0103981968068652	-0.153436672163891	-0.23218760203296
lipid_21	0.0325548005481705	0.202886519173158	0.0877814825887921	-0.198725359170547	-0.0256751395266318
lipid_22	0.067657887811714	0.208755874907254	0.163989523315586	-0.287216349223216	-0.0274830966567681
lipid_23	0.0637101171003474	0.239469850049425	0.215366486402935	-0.276711694730701	-0.0903447862302076
lipid_24	0.0686996393720949	0.0476648973758147	0.06733887884343	-0.14807563487529	0.00125111472850732
lipid_25	0.0401916064347366	-0.245068959703986	0.0311851017633071	-0.10250963697446	0.209824166188871
lipid_26	0.087531120527478	-0.0651790726597587	-0.0250066818260479	-0.0941771833512946	0.0640949970665444
lipid_27	0.147195061645884	-0.298779202015321	-0.27460851241407	0.00183252559781461	0.227699656898011
lipid_28	0.0132843938939239	-0.140957925568141	0.00736263095267621	-0.0842741370814131	0.16543417367668
lipid_29	0.231745887521025	-0.213003448016266	-0.35363662295326	-0.0548654030579844	0.189313965569578
lipid_30	0.0873978047376462	0.151541055973355	-0.0709304736289767	-0.186270225505753	0.0443217389551355
lipid_31	0.144388537716944	0.0602034082929506	-0.23758306171362	-0.0226791123509526	-0.0143495552930569
lipid_32	0.0716590274018014	0.0468008038362698	-0.10751920609235	0.0497038107434728	-0.0899777137356974
lipid_33	-0.0135581519977631	0.615104013433452	-0.216428524708557	-0.179135358808037	-0.0692291044899924
lipid_34	0.200294926042879	0.0437701617444688	-0.303110682739247	-0.0104387403337364	-0.0329469403838742
lipid_35	0.0329737832254939	0.15198572521406	-0.504994857102157	0.13362143601738	0.0644337129717
lipid_36	0.212821653200146	0.15979504874401	-0.622161706824445	0.0348987518754567	0.0443966737017607
lipid_37	0.124624782567532	0.202514624709701	-0.115185115402072	-0.190437770256593	0.00296586053760532
lipid_38	0.0521665855944053	-0.135609044912042	-0.394298913959923	0.113193665509001	0.185759571456475
lipid_39	0.0154753347286504	0.286221081808288	0.00626021248794492	-0.264471614056773	0.0611680750517251
lipid_40	0.0531198399873324	-0.0849841886681487	-0.18580113968219	0.010163569028432	0.115864276223778
lipid_41	0.182881611316825	-0.12348766496858	-0.210894318063913	-0.058192540340857	0.0879106709782223
lipid_42	0.045117207666633	0.260436429600025	-0.281236107740634	-0.0849846791599125	0.0538225283172033
lipid_43	0.0127787441190691	-0.188644830205708	-0.222493258041461	0.0895451701873005	0.172923058787724
lipid_44	-0.0346525060503081	0.255530896024582	-0.433757349649592	-0.093587315669872	0.258757517767317
lipid_45	-0.0914613648040688	0.256744383417169	0.0998117821509694	-0.249650965435312	0.119919885116099
lipid_46	0.194574831369427	0.148330979957449	-0.14758879401082	-0.145035674354419	-0.062895073103987
lipid_47	0.0384801212103198	-0.0742349615047511	-0.322411084047283	0.0371405272684315	0.189763447441637
lipid_48	0.142686850298546	-0.132204266250236	-0.355156728955145	-0.0409954966272369	0.218904158628696
lipid_49	-0.0375361024834201	-0.103132897004374	-0.202655751006328	0.040305783398112	0.208283942543616
lipid_50	0.0675416077486577	-0.190464334384422	-0.266129289538734	-0.0182488643770026	0.256964243990488
lipid_51	-0.0281226798087014	0.106127263729985	-0.114796349175346	-0.10130663863109	0.14365300838917
lipid_52	0.1264178270211	0.03874625540837	-0.139167292454569	-0.198145458373155	0.13755833061161
lipid_53	0.0490523626060068	-0.21033181841048	-0.293112666804963	-0.0700525089292434	0.363985730087341
lipid_54	-0.0158510442041404	0.1078806313491	-0.0992166036805241	-0.123211044614369	0.141287392678044
lipid_55	0.0137639544562601	0.208977924917312	-0.2299275059204	-0.102560424516653	0.107079473673249
lipid_56	0.100288020047611	0.216030887539883	-0.0225802102483157	-0.347358810885867	0.122435210101427
lipid_57	0.24704203421293	0.286207512264449	-0.115519136690372	-0.27950207088466	-0.0956205359600703
lipid_58	0.146168814825751	-0.0723468595969927	-0.16222756730295	0.0161468001505398	-0.0180533455080175
lipid_59	0.122425395929405	0.0481029047248937	-0.179000565633591	-0.162361622498938	0.12515624880391
lipid_60	0.0895859296599216	0.167417561792096	-0.285361761711267	-0.0552897821130644	0.0398824062290613
lipid_61	0.143004244254353	0.112292090168897	-0.173638448063076	-0.305619449219809	0.205621184614688
lipid_62	0.326131185082066	0.222342531180479	-0.160297518920875	-0.279599634924843	-0.108597228821124
lipid_63	0.222865264080499	0.535496883206495	-0.207765508135554	-0.245597732714173	-0.212038093017329
lipid_64	-0.0344059063414457	-0.342311155358256	0.130982044531044	0.096948131889885	0.0805705176908633
lipid_65	0.209659119948218	-0.118446507485206	-0.239370183969988	-0.0803265018901402	0.0976476583056711
lipid_66	0.0946597600191839	0.0319305873225251	0.0339098685289788	-0.245421240918523	0.108665470099896
lipid_67	0.0945507185545071	0.148972591950866	0.12640865056792	-0.204416908638072	-0.0777464773488121
lipid_68	0.111293833950557	0.0754651999780802	-0.0942039934378412	-0.140509811724196	0.0377173703420592
lipid_69	0.0685855071126509	0.169625293904579	0.0400349721453923	-0.186475926288257	-0.0229663464342188
lipid_70	0.103114917166315	0.123141176785904	-0.0440954769899535	-0.186354926554791	0.0281100617503083
lipid_71	-0.0236096202027657	0.0444437824078118	-0.213551364703793	0.0341020982656014	0.10590308572599
lipid_72	0.0999230014184061	0.174980942260406	-0.0486817437119206	-0.162499760795231	-0.0258040734216969
lipid_73	-0.023399488090949	0.331108665827172	0.239587871191529	-0.217969297184693	-0.135172620402071
lipid_74	0.112994286551711	0.116802597086963	-0.0363621796197754	-0.136406155317046	-0.0363411757009709
lipid_75	0.0080665905701173	0.212311963587732	0.35690449676224	-0.220512025247469	-0.166261677977511
lipid_76	-0.107583086763541	0.0918067220038709	-0.0816815089094706	-0.0751578761169071	0.191093398639227
lipid_77	0.0909161978333114	0.248830637289522	0.0614984192894666	-0.197851355444794	-0.104552146375291
lipid_78	0.0154137610733111	0.242058962359189	0.380737340077618	-0.23628521733658	-0.194438766709811
lipid_79	0.317076542672568	0.246169275504201	-0.204430295442213	-0.23719093731581	-0.129336599505977
lipid_80	0.266727153898874	0.0678287019171459	0.130833713575801	-0.251560351402117	-0.165930242381175
lipid_81	0.239706604168096	0.0786765952436539	0.344750788673029	-0.250665378227259	-0.290794058626407
lipid_82	0.166418636645867	0.107647096108256	0.181905660994299	-0.237591160722111	-0.131955473550223
lipid_83	0.218588991156294	0.161671084967981	0.333118059812129	-0.343839827696268	-0.218201639078855
lipid_84	0.331630316837165	-0.130606977709395	0.337154220343535	-0.264920898123554	-0.228996465544906
lipid_85	0.147648933233813	0.198191259384957	0.29993829966542	-0.306140418589705	-0.181763341777415
lipid_86	0.0674382222584147	0.344261155084193	0.273639204808071	-0.341211243793285	-0.138141182640023
lipid_87	0.390833993246252	0.0314102884928598	0.450177293405245	-0.406101689315514	-0.33400624402823
lipid_88	0.447058049403619	0.000652526612401728	0.31528198801682	-0.379331146497657	-0.310986568300144
lipid_89	0.432460887575125	0.172238306542373	0.217667956991917	-0.390190546419063	-0.334034165086428
lipid_90	0.160961095604466	0.433541832788229	0.122025639921372	-0.329152331666476	-0.211553343136268
lipid_91	0.0575603786651094	0.379099474184832	0.162891254675228	-0.250470742215241	-0.170801714886487
lipid_92	0.238606774052982	0.290000476314472	0.442722837707533	-0.428202943541166	-0.314320340346071
lipid_93	0.291209019578845	0.173326347735412	0.381032067755031	-0.392427487550824	-0.288078897974474
lipid_94	0.282019463645125	0.123023010965928	0.104098616677589	-0.231559629736865	-0.223357752693475
lipid_95	0.387050792131708	0.399847940134947	0.295831609424683	-0.501337316232284	-0.37606076075765
lipid_96	0.225633037538863	0.221478211695332	0.0754018481038649	-0.23953228747146	-0.200373095593499
lipid_97	0.0856452028815712	0.241682610460833	0.128846081629656	-0.137191745015239	-0.203767755651819
lipid_98	0.0602462286073885	0.0432633151548018	0.0358702719481429	-0.0271005377705065	-0.0922050882991215
lipid_99	0.138708158959738	-0.00369793655574947	0.176992307113484	-0.137706867023985	-0.126924253417124
lipid_100	0.356417219100088	0.224419839882377	0.380458722185181	-0.449441221720403	-0.334703077556423
lipid_101	0.429912482391421	0.25939864920169	0.226319351885797	-0.44449922679353	-0.339605874130872
lipid_102	0.477151051564251	0.345863611772338	0.163138765551727	-0.436258495955378	-0.416422793102871
lipid_103	-0.0200180645591907	0.0217081120460835	-0.105052142279351	0.0711000202040802	0.00430796551020395
lipid_104	-0.0237173601301202	0.00886928168340561	-0.112356270697245	0.0734194957165154	0.0197371318727431
lipid_105	0.0934776803196967	0.690099555991378	-0.511874881222755	-0.114438995105873	-0.104798534557277
lipid_106	-0.029926846497408	0.362446880294291	-0.156088126538139	-0.142409702493042	0.0417891593408656
lipid_107	0.0557752215970571	0.407145761560187	0.0581738456029651	-0.312489844273816	-0.0510861926938352
lipid_108	-0.0272132705631265	0.40377890762754	-0.254613005972414	-0.145366035748774	0.0810338250149729
lipid_109	0.0206854724040709	0.310848241721574	-0.0208949999850998	-0.237892672140762	0.0291613884081896
lipid_110	0.0550214595136028	0.277421115435107	-0.105664937676045	-0.226694379291164	0.0602950855352522
lipid_111	-0.0532019486026196	0.50448347632163	0.00039182614341096	-0.260965340886681	-0.0119384838766791
lipid_112	-0.0696292106757569	0.263599895642244	-0.0039245418253482	-0.174852447914941	0.0833411990984248
lipid_113	0.0565750522809467	0.507382353432166	-0.0560875176743443	-0.206112047571513	-0.154350947964278
lipid_114	-0.0691037303137201	0.337618765694035	-0.230956079619234	-0.291438631024576	0.310175580953014
lipid_115	0.112593782145626	0.0879614766575978	-0.384458678826089	-0.0444592263272141	0.12521993314087
lipid_116	-0.0764990508418832	0.463449269664647	0.188944395893128	-0.28797450582199	-0.058691972006933
lipid_117	0.0219169328541409	0.373945172947252	-0.219707281374857	-0.121492375190934	-0.00186845666102117
lipid_118	0.0751766262422702	0.22547487089123	-0.154887094509369	-0.268061117461067	0.15078274237734
lipid_119	0.036417200566178	0.0546048202986343	-0.118914492437079	-0.134033236233476	0.144838381609453
lipid_120	0.0196544968851415	0.110798561931592	-0.100554937011926	-0.185306282289123	0.166327057223095
lipid_121	-0.21162080402591	0.259951835427296	-0.0230124501268148	-0.0915953807412755	0.168196446866493
lipid_122	-0.00336760610775738	-0.0391291649036019	-0.294922615959877	-0.00588581400096956	0.238479429447765
lipid_123	-0.000112989602349476	0.154920333498559	-0.215395845279251	-0.166622000264978	0.216894444215679
lipid_124	-0.0415000078790087	0.263402261753315	-0.0689056287820544	-0.136974085150329	0.0569750336757573
lipid_125	0.152362851472951	0.504886231170665	-0.685599328533259	-0.00647416317803653	-0.0379403342977642
lipid_126	0.208577234515857	0.477247951814993	-0.653833012863644	-0.0466078048880347	-0.0606505280757808
lipid_127	0.203281711578153	0.3429894789034	-0.628024026647155	-0.00570069791789553	-0.0236554139007628
lipid_128	0.0984398678667668	0.650355489994866	-0.536608864054264	-0.0542715252341786	-0.129500676723492
lipid_129	0.0552998959629372	0.0166406358474592	-0.387577417969162	0.0263026557952164	0.164990907181901
lipid_130	0.0730061790114411	0.0216703540272893	-0.352556643231116	0.021034000317153	0.123563789161392
lipid_131	0.0294934460317245	-0.0844006563917098	-0.0257400817551946	-0.0552345461624932	0.100903060657548
lipid_132	0.113397190478499	0.126485694226668	-0.639033051075896	0.147055714313293	0.0705610711960859
lipid_133	-0.0183823805578353	0.0149293581142158	-0.177419956303392	0.0474086197248944	0.0815913354566288
lipid_134	-0.00161087036834597	-0.252927404276477	-0.354789723104832	0.131137718466133	0.279547187598401
lipid_135	-0.0232377614276359	-0.0330068905588505	-0.265286083158407	0.107950144278402	0.116147303301931
lipid_136	0.0780117225154343	-0.00733526510496783	-0.249980052444882	-0.0668391963320269	0.160191414840235
lipid_137	0.0729051211980504	0.0641598116164796	-0.129182636923903	-0.146095636820772	0.117694837908047
lipid_138	0.145135150608927	0.136298404083064	-0.244388311419546	-0.0122438826079229	-0.0735679850134093
lipid_139	-0.0111981659226694	0.372558672337439	-0.144211145960005	-0.162233046199748	0.0269107666033887
lipid_140	0.160103246428782	0.0685274226887046	-0.461687484224263	-0.0532917721596811	0.148144635165866
lipid_141	0.148910175394662	-0.0452751217221342	-0.410682411039952	-0.00303088116022533	0.150576413990722
lipid_142	-0.0407430283466389	0.232634458373738	0.19842128127957	-0.212642136401008	-0.0260672785364971
lipid_143	0.0623452433701852	0.290193478852329	-0.284477407176703	-0.100223397441114	0.0326794161192241
lipid_144	0.102920678075926	-0.106178045886207	-0.12801796539438	-0.081664712231	0.132447797456484
lipid_145	0.0777566006780853	0.14825990586832	-0.0588936325664906	-0.210465139004096	0.0744554006799123
lipid_146	0.170117006745669	0.317419418397084	0.0755195557214615	-0.315301054872103	-0.124981195145162
lipid_147	0.0242092708710483	-0.07615758980556	-0.292555544594385	0.0486990778659089	0.174257605346795
lipid_148	0.0442361713911403	0.0509343707131568	-0.193750307943189	-0.0405924011880128	0.0915524004493013
lipid_149	0.194369684302221	0.0543169740628692	-0.475391121904242	-0.00588859877773251	0.079472238270834
lipid_150	0.00547787561229094	0.176099103024475	0.0746471832853973	-0.181816229706599	0.0137677623287135
lipid_151	-0.044638057305998	-0.21350106190197	-0.422568010512635	0.21460005599173	0.258647159209539
lipid_152	0.0592114277966944	-0.019800043013112	-0.402582676740364	0.0794516163059449	0.139921212997144
lipid_153	0.0221011209995581	-0.0553767604050906	-0.399548646897611	0.0731711058614763	0.209814980879731
lipid_154	0.0410419409935229	0.0191159784650064	-0.334586446834198	-0.0341950547389937	0.206480864353441
lipid_155	0.097817898239018	0.120734947372434	-0.295666123696262	0.0570193404557346	-0.0484451252591739
lipid_156	0.0920026496836289	0.331613111890531	-0.0814883669146792	-0.215253936153761	-0.0462420318403717
lipid_157	0.0983351897704952	-0.0748040596850982	-0.53570646388318	0.0498328688400334	0.256575812863504
lipid_158	0.0920773312918864	-0.097427801896415	-0.476932828752925	0.0625253225040555	0.225397778485827
lipid_159	-0.00445355588150572	0.18892527278099	0.0351501340820953	-0.164612880725045	0.0248843157259156
lipid_160	0.0464749894297719	0.293928509794821	-0.308859739594446	-0.0808619753479648	0.0439668798068003
lipid_161	0.0321108937164691	-0.111282697487597	-0.131620162925782	-0.0393473964492006	0.172124018226952
lipid_162	0.0216403200619798	0.0328433364420949	-0.139974594283367	-0.114325994495539	0.16972523792346
lipid_163	0.142516908197364	0.176912141597908	-0.0585249775188108	-0.212649387982921	-0.0146789708165518
lipid_164	-0.00824922347513724	0.245785640317231	-0.374711528269743	-0.0604608858282614	0.160973050153988
lipid_165	-0.0777761249489952	0.511221835002231	-0.119589219308423	-0.152916495403889	-0.0210313406322547
lipid_166	-0.0253713288193516	0.506201614641076	-0.178032508131589	-0.191908321822021	0.00551399773807692
lipid_167	0.0298404450583987	0.568820850056702	-0.103918327224241	-0.15919382357065	-0.183500298507125
lipid_168	0.0464588629881268	0.388919877740575	-0.381596006127949	-0.131682482439195	0.0822527997404792
lipid_169	0.0464658947634021	0.25448291184977	-0.481788343268592	-0.0217292960000138	0.127040670442817
lipid_170	-0.0412852684791691	0.494338851416624	-0.0471120858022362	-0.19934738267463	-0.0505268242858892
lipid_171	0.0281298907942326	0.471070012210909	-0.3356097292169	-0.131480038268131	0.0146257568295587
lipid_172	-0.0241638781804351	0.476654818193482	-0.16043951545942	-0.228988347020767	0.0513899708769294
lipid_173	0.0654081906886728	0.665824413522796	-0.152875350881733	-0.289251878132184	-0.118782750323803
lipid_174	0.0901271468999828	0.162274475408247	-0.454155481012657	-0.0860050985774282	0.190625524184538
lipid_175	-0.0786197041877609	-0.129694816904751	-0.270983525529913	0.0737956084019181	0.283364214292383
lipid_176	0.0772244442098765	0.445672819787614	-0.134667692635277	-0.176424873774033	-0.112435921363533
lipid_177	-0.179896328837855	0.904315427106383	-0.0207624867848135	-0.218262670645405	-0.175953258193545
lipid_178	-0.00163837587813634	0.425727609203351	-0.311150278763446	-0.0837658971128104	0.0115904494725433
lipid_179	0.0450899878853976	-0.123333111170819	-0.522741792776409	0.135064482651797	0.250041808036037
